gwas.filename	lambda	p0	p005	p010	p015	p020	p025	p030	p035	p040	p045	p050	p10	p15	p20	p25	p30	p35	p40	p45	p50	p55	p60	p65	p70	p75	p80	p85	p90	p95	p100
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio13.assoc.fixed.txt	0.956401475943224	1.097115e-07	0.00343676544	0.007916026	0.0125874948	0.0177173528	0.02295564	0.0283075584	0.0337813158	0.03898015	0.04429846	0.04958334	0.1022465	0.15312318	0.20581892	0.2562406	0.30694832	0.35796386	0.40907462	0.45939672	0.5094961	0.5587374	0.60872306	0.6586804	0.70797192	0.7558515	0.8042555	0.8538727	0.9029316	0.9515654	0.9999975
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio14.assoc.fixed.txt	0.970185246375892	9.402067e-23	0.00317981106	0.00823514632	0.0134642244	0.01879415	0.023950256	0.0290907832	0.03403379	0.0389995904	0.0441982512	0.04905833	0.1023162	0.15429128	0.2063195	0.2574681	0.3077745	0.35806406	0.40839922	0.45759806	0.5064607	0.55618874	0.6055116	0.6548324	0.7043363	0.7539033	0.80304348	0.85245284	0.90246202	0.951395860000001	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio15.assoc.fixed.txt	0.969165030822785	2.687878e-09	0.003637247	0.007938433	0.0127625256	0.0180527156	0.023331355	0.028552388	0.0337833148	0.038819168	0.04387478	0.04895731	0.099329466	0.1504658	0.2019	0.2530247	0.30481418	0.35512644	0.4052723	0.45540806	0.5066843	0.55591384	0.6051763	0.65400138	0.70351672	0.7530826	0.8025993	0.8507769	0.9006206	0.95015568	0.9999945
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio16.assoc.fixed.txt	0.961955763927041	1.960462e-07	0.003297356	0.00776514468	0.012890842	0.01797103	0.023181777	0.0283299928	0.03304074	0.0377179384	0.04317672	0.04812263	0.099031086	0.153083	0.2053438	0.2563282	0.3081953	0.35882496	0.40883574	0.45830452	0.5082692	0.55808458	0.6081026	0.6576186	0.7070545	0.7560402	0.8049562	0.8538435	0.90254246	0.95044642	0.9999994
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio17.assoc.fixed.txt	0.954307369000459	1.623308e-09	0.00331542236	0.007871291	0.01268719	0.0174761588	0.02229221	0.027305172	0.0327604776	0.038239534	0.0434082788	0.048733788	0.10150972	0.15481542	0.2064527	0.2577713	0.3082692	0.35878196	0.4096959	0.4590383	0.50996	0.5603935	0.60924634	0.65883334	0.7081526	0.7569344	0.80604212	0.854095	0.902648	0.951231	0.9999978
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio2.assoc.fixed.txt	0.965744112838478	1.602025e-08	0.00284769	0.00743823892	0.01229199	0.0173277	0.022478437	0.02741301	0.032122501	0.0373828384	0.04291591	0.0483022	0.1009874	0.15326394	0.20533536	0.255081	0.30702422	0.3577716	0.4079273	0.4574994	0.5074353	0.556564	0.60615158	0.6557012	0.7059601	0.755547	0.8049988	0.8540428	0.90261546	0.95125082	0.9999998
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio3.assoc.fixed.txt	0.979897582044742	7.502738e-08	0.0032354349	0.00770664832	0.0126710062	0.017584304	0.02262846	0.02754876	0.0327232122	0.03815627	0.0435290574	0.04879682	0.10189576	0.15445316	0.20527212	0.2555286	0.30523314	0.3545107	0.4049337	0.45502382	0.5043405	0.55425692	0.6044134	0.6546044	0.70535404	0.7542734	0.8027379	0.851939	0.90134594	0.9509511	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio4.assoc.fixed.txt	0.922597460740223	2.103411e-30	0.00141864724	0.00520499	0.009909676	0.0151938952	0.020764491	0.0266283676	0.03217429	0.03800153	0.0436619918	0.049184	0.10596086	0.1598566	0.2131549	0.2661285	0.3164652	0.36714082	0.4169782	0.46751946	0.5170752	0.5667025	0.61620428	0.6651206	0.7125549	0.760672	0.80919066	0.8577371	0.9047146	0.95190392	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio5.assoc.fixed.txt	0.929578386371622	3.598697e-31	0.00177464014	0.006283892	0.01100688	0.01607251	0.021604636	0.02706914	0.03264952	0.0386832128	0.0445044	0.05025663	0.10614492	0.16248676	0.2145798	0.2661555	0.3166519	0.36799006	0.41802522	0.46652498	0.515494	0.56463854	0.6131495	0.6615411	0.70983244	0.7578854	0.80548846	0.85405258	0.9025803	0.9512349	0.9999996
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio6.assoc.fixed.txt	0.979232049716399	1.615124e-07	0.003882663	0.00857725316	0.01363475	0.0186204	0.02397498	0.02928945	0.03476672	0.040169196	0.04558239	0.050690684	0.1010632	0.1531164	0.2044079	0.2548454	0.30472348	0.35490408	0.40505876	0.4553901	0.5044853	0.5546766	0.60396084	0.6536954	0.70303232	0.752386	0.80247792	0.85225674	0.90249312	0.95175958	0.9999989
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio7.assoc.fixed.txt	0.95675751700285	5.162551e-35	0.003081018	0.007815215	0.01327358	0.01872471	0.02423623	0.0299132316	0.0351455412	0.0405073664	0.045852706	0.05118692	0.1043381	0.15503744	0.20591398	0.2569725	0.3082068	0.3583656	0.4082721	0.4590708	0.5094173	0.55810526	0.6071247	0.65668734	0.7063634	0.7547448	0.8040548	0.85369142	0.9022522	0.95160512	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio8.assoc.fixed.txt	0.951165400685579	2.570967e-26	0.00301420706	0.00832783288	0.01357593	0.01890066	0.024457309	0.0300254924	0.03526927	0.0408185344	0.0461472244	0.05183071	0.1059378	0.15733014	0.20904074	0.2591625	0.3103713	0.3601139	0.4109483	0.4610473	0.5106574	0.55984382	0.6091807	0.65906684	0.7081813	0.7567143	0.8053666	0.85480126	0.9034899	0.9512709	0.999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_full/ratio_aliphatic_assoc//lmm_maf03_ratio9.assoc.fixed.txt	0.95627995577836	1.950205e-20	0.003234673	0.007954275	0.0127878266	0.0178115128	0.022579017	0.0275519868	0.0326954976	0.0381050552	0.04319943	0.04866837	0.1025294	0.15496274	0.2072837	0.2596399	0.31129122	0.3613087	0.41095722	0.46050358	0.509523	0.5587117	0.60861088	0.6584785	0.70816312	0.7573787	0.80563384	0.85474422	0.9031093	0.9515611	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG2H3B.assoc.fixed.txt	0.999909957850541	5.53369e-13	0.003784740225	0.00847709444	0.01338267	0.01877053	0.02442469575	0.02949345	0.03448637	0.0397536536	0.04513423645	0.050006782	0.10011284	0.151419	0.2003991	0.2505257	0.3004121	0.3504738	0.40028208	0.450653	0.5000193	0.5505701	0.6010713	0.6504677	0.70008512	0.7496198	0.7995026	0.849855305	0.89982015	0.949923585000001	0.9999988
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG2P.assoc.fixed.txt	1.0051346723928	1.544205e-10	0.0039217145	0.008729458	0.01289504	0.01793576	0.022683628	0.02775158	0.0327120864	0.03798981	0.04306631085	0.04787871	0.09689763	0.14714362	0.19615904	0.2474005	0.2982459	0.3479485	0.3979651	0.4481632	0.4989015	0.5486129	0.5974962	0.647327545	0.6973675	0.747726925	0.79787854	0.8487895	0.8998488	0.9497232	0.999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG3B.assoc.fixed.txt	0.955060850165967	5.254697e-13	0.00334447	0.00816090163	0.01338139	0.01807209	0.02268935	0.02800605	0.03335502	0.0386035016	0.04415042	0.04924874	0.10285827	0.156373705	0.20882518	0.25969	0.3111851	0.361468485	0.4114823	0.46095026	0.509793	0.5589645	0.6075749	0.65733298	0.70716969	0.7563052	0.8045366	0.853477635	0.90212125	0.950900265	1
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG3HP.assoc.fixed.txt	0.978804773804026	7.480572e-25	0.003037743235	0.00770163542	0.01261812	0.01757601	0.023305986	0.0285584794	0.03377	0.0391234536	0.04434338175	0.0497862105	0.10191658	0.1537324	0.2055555	0.2565399	0.30672843	0.356920715	0.4063009	0.4550761	0.5045783	0.55469962	0.60406644	0.6536789	0.7036775	0.7526633	0.8015483	0.8502032	0.90089752	0.9507037	0.9999995
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG3MSP.assoc.fixed.txt	1.1151883995712	1.692574e-12	0.002019451575	0.00580498233	0.0109863485	0.0164473342	0.021895659	0.0275007199	0.033414853	0.039536736	0.04647363	0.05284602	0.1118016	0.1629068	0.2112924	0.256422525	0.3017799	0.345155	0.3889894	0.432383045	0.4762927	0.521815865	0.567795	0.617704815	0.667617590000001	0.7203499	0.7749347	0.82958326	0.884187	0.94168352	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG3MTP.assoc.fixed.txt	1.00615875137604	1.426979e-11	0.00501455047	0.009774994	0.01474528435	0.0199512602	0.02492121	0.0302001053	0.0353331548	0.04079148	0.045616869	0.05057115	0.09914595	0.1484187	0.1978853	0.248077175	0.2978814	0.348906595	0.39909338	0.4488966	0.4986829	0.5480238	0.5988157	0.6491146	0.70029634	0.7500079	0.80063956	0.8493407	0.8989958	0.949307265	0.9999983
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG4HB.assoc.fixed.txt	0.962464403482389	8.000058e-27	0.002759367985	0.00701172574	0.01198451	0.0170935	0.02216397	0.0270393754	0.03220638	0.0373055724	0.04276834435	0.04841641	0.101751	0.1522136	0.20414422	0.2555466	0.3065182	0.3559805	0.4071678	0.458392425	0.5081571	0.556883435	0.6068826	0.6557723	0.705845	0.7559831	0.80543658	0.853349	0.9026848	0.951870895	0.9999989
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG4MSB.assoc.fixed.txt	1.07610514716502	4.580153e-21	0.001627242505	0.005269904	0.009989368105	0.0151533636	0.02011145	0.02589441	0.03198711	0.0379904904	0.04435419	0.050648986	0.1063731	0.1585187	0.20748384	0.253067525	0.2988712	0.34331289	0.38914646	0.4362238	0.4841239	0.5327603	0.583668	0.6335037	0.685862440000001	0.7377938	0.7917815	0.8439301	0.89647093	0.9492152	0.9999994
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG4MTB.assoc.fixed.txt	0.974867327063219	7.541764e-38	0.003572432	0.008361507	0.0134087831	0.018325029	0.02369061	0.0288795738	0.03435751	0.03931888	0.0442459267	0.04940578	0.10169811	0.154071	0.20400068	0.2566951	0.30624206	0.3565957	0.4060682	0.45564266	0.5054367	0.5550673	0.60580646	0.6565081	0.7056291	0.7543913	0.80422188	0.85245209	0.90154607	0.9507926	0.9999937
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG4P.assoc.fixed.txt	0.952199438866769	3.041532e-10	0.00315090711	0.007784777	0.01285978	0.017792	0.02266119	0.02748328	0.0325718202	0.0379306176	0.04318413095	0.04836527	0.1008423	0.1528718	0.20623088	0.2576299	0.30862564	0.3594677	0.4107646	0.4609647	0.5104277	0.5593065	0.6095634	0.6576427	0.70676468	0.7561845	0.80654874	0.855120265	0.9041059	0.9527597	0.9999984
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG5MSP.assoc.fixed.txt	0.711914008006676	2.926109e-13	1.199549e-06	4.081354e-05	0.0002713127	0.0008690942	0.002247608	0.00474182105	0.00810759359500001	0.012375798	0.01740192935	0.0229244655	0.10097785	0.1981604	0.2812256	0.3478768	0.40408393	0.4533019	0.49642762	0.534521115	0.5692878	0.6011187	0.63308094	0.6620213	0.69099509	0.7193216	0.74877852	0.7812643	0.8224065	0.8887976	0.9999988
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG6MSH.assoc.fixed.txt	0.960582813049459	2.178854e-17	0.002774398505	0.007087194	0.01173961	0.01632464	0.02124159	0.0260938492	0.03136185	0.036465778	0.04230081	0.0478700275	0.10166293	0.1544241	0.2075536	0.257336875	0.30818163	0.35898452	0.40926394	0.45921442	0.508572	0.5573547	0.607491	0.6561949	0.7043119	0.753776275	0.8037199	0.8524138	0.90187129	0.9513602	0.999998
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG7MSH.assoc.fixed.txt	1.01417940024581	8.953398e-11	0.003922514	0.008425739	0.01327277435	0.0175563844	0.02248231	0.0275201316	0.03198687	0.0372002556	0.04233131	0.04770993	0.097237538	0.1469201	0.1974269	0.24807975	0.2978553	0.347593	0.3971526	0.4471107	0.4969764	0.548016195	0.59890254	0.6485448	0.69925115	0.7502882	0.8004715	0.8495837	0.90017816	0.95077222	0.9999976
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG7MTH.assoc.fixed.txt	0.991169073409965	9.406975e-23	0.003333946	0.008772106	0.01409942	0.01968858	0.0251688015	0.0308257206	0.03645374	0.04187781	0.04727953	0.0525332	0.104323	0.1547448	0.20373376	0.2533838	0.30247521	0.352661	0.4020065	0.4515057	0.5018989	0.552193	0.60339904	0.6534149	0.7023383	0.7518214	0.801493940000001	0.8516841	0.90139526	0.95089037	0.9999992
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG8MSO.assoc.fixed.txt	1.02206841381812	1.804024e-07	0.004264073	0.008659574	0.01290119485	0.01772527	0.02260826	0.02757995	0.03232695	0.037379554	0.04203358455	0.0469690425	0.09667716	0.14527041	0.1950908	0.2457833	0.29541702	0.3443959	0.3946502	0.4453729	0.4953075	0.546184505	0.5956236	0.646352175	0.69671821	0.747145025	0.79840278	0.849357095	0.89926952	0.94977183	0.9999993
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/blup_aliphatic_assoc//lmm_maf03_N192_BlupG8MTO.assoc.fixed.txt	1.0460478833529	6.04869e-09	0.003464318	0.007946207	0.01282154345	0.0173976138	0.02190786	0.0269547024	0.03147679	0.03620651	0.0411673724	0.04545399	0.0920997	0.1403725	0.18871634	0.2378431	0.2872716	0.337520685	0.3886645	0.439254375000001	0.49029205	0.5402471	0.5909849	0.640948825	0.6920395	0.742633475	0.7939835	0.8460122	0.89789896	0.9499869	0.999999
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio1.assoc.fixed.txt	0.901585219774618	4.05603e-11	0.002201574	0.005355118	0.0087824448	0.01301037	0.01745794	0.02192098	0.02650526	0.03140595	0.037101104	0.042181	0.0959949	0.1506913	0.2063308	0.2621243	0.3171953	0.3711824	0.4228226	0.4745405	0.5218863	0.5693469	0.6172028	0.6672962	0.715702000000001	0.765439	0.8119292	0.8590896	0.9058772	0.9528426	0.9999983
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio10.assoc.fixed.txt	1.00058191711557	3.739073e-10	0.0042545952	0.008607866	0.013433536	0.018563452	0.02345349	0.028347284	0.03316342	0.03795988	0.0428223	0.04783125	0.09688097	0.1468062	0.1970758	0.2471328	0.2965058	0.3473507	0.3974383	0.4489232	0.4998753	0.5488339	0.5980222	0.648262	0.6999703	0.7511592	0.8014085	0.8513504	0.9004311	0.9508676	0.9999945
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio11.assoc.fixed.txt	0.967415675852909	3.279797e-25	0.003444802	0.007870073	0.01301369	0.01850322	0.02340577	0.02844379	0.033456004	0.03909853	0.04447222	0.0502606	0.1017693	0.1534139	0.2050432	0.2572033	0.3072537	0.3575036	0.4065389	0.4575021	0.5070681	0.5564015	0.6070485	0.6555588	0.7039192	0.7540471	0.8027234	0.8532457	0.9025408	0.95144	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio12.assoc.fixed.txt	0.958933781645643	1.322965e-14	0.003314816	0.007692126	0.01258619	0.01766049	0.02269747	0.027650972	0.0326916	0.037836276	0.04320219	0.04856985	0.1002237	0.1521522	0.2036489	0.2557914	0.3062448	0.3578094	0.4101153	0.459669	0.5089361	0.5580224	0.6085641	0.6579256	0.7073666	0.7558664	0.8048021	0.8536041	0.9011729	0.9503759	0.9999996
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio13.assoc.fixed.txt	1.00771787743542	3.773843e-07	0.004181572	0.0089115136	0.01381614	0.01798896	0.02284858	0.02804207	0.032799678	0.03788122	0.04280671	0.04778673	0.09935277	0.1492624	0.198632	0.2477108	0.2973558	0.3482356	0.3972585	0.4479164	0.4983504	0.54878	0.5985701	0.6495032	0.6994646	0.748971	0.7990828	0.8498821	0.9001802	0.9501044	0.9999986
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio14.assoc.fixed.txt	1.01189702513129	2.21346e-24	0.0039783596	0.0086012364	0.01358453	0.01867544	0.02351401	0.028515136	0.03313758	0.038102936	0.04270153	0.04789986	0.09834383	0.1484883	0.1984222	0.2478566	0.2973108	0.3480594	0.398151	0.4475447	0.497461	0.5478548	0.597882	0.6472373	0.6978959	0.7473116	0.7982133	0.8483331	0.8986095	0.9485667	0.9999995
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio15.assoc.fixed.txt	0.98466142911396	4.814996e-07	0.0033738474	0.007453217	0.01197012	0.01619709	0.02106326	0.025885472	0.03002995	0.03500366	0.04029859	0.04493809	0.09668399	0.1476259	0.1980417	0.2492777	0.3006774	0.3508233	0.4017788	0.4519341	0.5033061	0.5540676	0.6042966	0.6537817	0.7028125	0.7533377	0.8034616	0.8528496	0.9017931	0.9514838	0.9999995
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio16.assoc.fixed.txt	0.955019781222655	5.252138e-09	0.0030403462	0.007092189	0.01170587	0.01615027	0.02082017	0.02531726	0.030420098	0.035277196	0.040632994	0.0458382	0.09692229	0.1508102	0.2034135	0.2567258	0.3086213	0.3585711	0.4088583	0.4595611	0.5098021	0.5596446	0.6092239	0.6581469	0.708940800000001	0.7592951	0.8071837	0.8562881	0.9039344	0.9511336	0.9999986
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio17.assoc.fixed.txt	0.961571123054788	1.201016e-08	0.00348945	0.007895309	0.01250095	0.01748486	0.02253672	0.028227972	0.03338825	0.038427094	0.04361808	0.04865798	0.1011715	0.1527155	0.2055375	0.2560758	0.3086283	0.3591382	0.4085496	0.4593343	0.508354	0.5569518	0.6060568	0.6550488	0.7036493	0.7529943	0.8023589	0.8530087	0.9030589	0.9506965	0.9999992
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio2.assoc.fixed.txt	0.904273854559936	4.1595e-11	0.001864005	0.0055116508	0.009545832	0.01380427	0.0189443	0.02384217	0.029057944	0.03464928	0.04070566	0.04660933	0.1041757	0.1614064	0.2157844	0.2675579	0.3210084	0.3724213	0.4228355	0.4717603	0.5212663	0.5687251	0.6179649	0.6650099	0.7118265	0.7605037	0.8081215	0.8563887	0.9036973	0.9523061	0.9999969
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio3.assoc.fixed.txt	0.979354744154284	2.299969e-10	0.002827564	0.006933847	0.01206015	0.017118472	0.02197373	0.02720099	0.03285022	0.03861474	0.044053022	0.04960928	0.1038149	0.1575561	0.2104633	0.2606691	0.3097244	0.3591957	0.4069376	0.4557943	0.5044586	0.554279	0.6014841	0.6506423	0.700907	0.7492478	0.7998248	0.8499405	0.8993584	0.949658	0.999998
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio4.assoc.fixed.txt	1.06728803203177	5.018896e-15	0.0010364344	0.00442097	0.0091771386	0.015082808	0.02181774	0.02829751	0.03520337	0.0416802	0.04845527	0.05462477	0.1155893	0.168487	0.2180616	0.2641432	0.3060696	0.3485256	0.3916746	0.4375538	0.4859199	0.5395327	0.5912911	0.6451584	0.6990098	0.7510155	0.802587	0.8523697	0.9022253	0.9511061	0.9999984
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio5.assoc.fixed.txt	1.02339543238413	6.562653e-15	0.001766743	0.0064650332	0.0118764	0.017253604	0.02331363	0.02927761	0.034801162	0.04038296	0.045800314	0.05137546	0.1053437	0.1549448	0.2030841	0.2513388	0.3001999	0.348203	0.3961967	0.4451556	0.4950277	0.5458691	0.5955522	0.6460193	0.6976106	0.7483371	0.7977783	0.8487591	0.8985359	0.9496624	0.9999992
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio6.assoc.fixed.txt	1.04578534956383	1.424185e-07	0.003732993	0.0084577274	0.01264756	0.017490888	0.02223429	0.0272197	0.03198247	0.03676689	0.041671074	0.04661557	0.09493161	0.1447501	0.1937478	0.2447216	0.2929796	0.3417131	0.3915145	0.4402029	0.4903465	0.5416446	0.5926638	0.6437572	0.6938448	0.7445533	0.7952965	0.8467918	0.8978186	0.9484851	0.9999989
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio7.assoc.fixed.txt	0.985068401100845	2.968331e-16	0.003821309	0.0085594018	0.012883	0.01788234	0.02315923	0.027788886	0.03291695	0.03797813	0.042595446	0.04750539	0.09996763	0.151008	0.201656	0.2529068	0.303396	0.3530899	0.4030089	0.4538431	0.5032179	0.553023	0.6040211	0.6539068	0.7040141	0.753749	0.8034177	0.8527904	0.902298	0.9500252	0.9999997
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio8.assoc.fixed.txt	0.997078276528397	2.969195e-13	0.0039221294	0.008707167	0.01359021	0.01856068	0.02346299	0.02858643	0.03380429	0.038801722	0.04392538	0.0493855	0.1003415	0.1512635	0.2016852	0.2512275	0.3019451	0.3509788	0.4016765	0.4508048	0.5006269	0.5497263	0.6003408	0.6513111	0.7008533	0.7502559	0.7989643	0.848884	0.8991625	0.9489485	0.9999996
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/katz_N192/ratio_aliphatic_assoc//lmm_maf03_N192_ratio9.assoc.fixed.txt	0.995605094571851	1.174835e-08	0.0027136872	0.006734087	0.011248352	0.01558504	0.02009794	0.025087376	0.02931871	0.03428064	0.0393371	0.04449039	0.09771556	0.1498693	0.2025813	0.2538643	0.3038994	0.3526274	0.402311	0.4518406	0.5009435	0.551163	0.6009264	0.6519265	0.7023227	0.7518577	0.8005216	0.8497846	0.9000061	0.9511582	0.9999967
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/toua_N192/blup_aliphatic_assoc//lmm_maf03_Blup2hPeen.assoc.fixed.txt	0.910212255877086	2.307539e-09	0.0019061437	0.00616986002	0.0113240254	0.0170377324	0.023318885	0.0294390668	0.0357053184	0.0416370296	0.0472980061	0.053094865	0.10978004	0.16361646	0.21701926	0.27026565	0.3220097	0.37285396	0.42256648	0.47141448	0.5199015	0.56704446	0.61476342	0.6619384	0.7094965	0.7569172	0.80444692	0.85321169	0.90216396	0.95119585	0.9999988
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/toua_N192/blup_aliphatic_assoc//lmm_maf03_Blup3mSOp.assoc.fixed.txt	0.937831533281952	1.511101e-09	0.00207029066	0.00591897006	0.00996953641	0.0145939988	0.0194744545	0.0245447444	0.0294703631	0.0345740892	0.03966356	0.044711488	0.097695414	0.15160736	0.20539546	0.25805535	0.31092584	0.36268452	0.4136989	0.46394555	0.5136355	0.56389387	0.613493	0.66233051	0.71100948	0.75922025	0.80691106	0.85419201	0.90233634	0.95102516	0.9999991
/Volumes/Seagate5TB_storage/TOUA_glucs/output_gwas_assocs_lmm/toua_N192/blup_aliphatic_assoc//lmm_maf03_Blup4mSOb.assoc.fixed.txt	0.923778919408755	2.177865e-11	0.00292031274	0.0081142853	0.0134794215	0.018775702	0.0244167915	0.0301951406	0.036125151	0.0419064352	0.0475551987	0.053363716	0.1097255	0.16264726	0.21471132	0.2661414	0.31707394	0.36729147	0.41702178	0.46696856	0.516807	0.56587931	0.61439844	0.6630174	0.7113525	0.7600095	0.80856736	0.85674743	0.90433006	0.9523414	0.9999985
